trip_id,driver_id,rider_id,city_id,payment_method_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,pickup_date,pickup_time,drop_date,drop_time
165,5737,77812,4,2,29.864814779405638,-95.73451848834415,29.81757411914416,-95.65492610409643,5.18,9.44,Cancelled,2023-01-01,02:44:00,2023-01-01,02:59:32
166,1854,37220,2,3,33.96716851812682,-118.31221285555951,33.913622567463655,-118.38896757322068,8.14,18.89,Completed,2023-01-01,02:45:00,2023-01-01,03:09:25
167,9164,71417,8,2,32.9574575854804,-116.95613276804073,32.96866536429718,-117.21449473154179,8.35,19.16,Completed,2023-01-01,02:46:00,2023-01-01,03:11:03
168,6855,49844,8,2,32.74741844846643,-116.98983097095002,32.9387613350824,-117.19087009518002,11.44,23.13,Completed,2023-01-01,02:47:00,2023-01-01,03:21:19
169,8392,93996,2,2,34.33216469720549,-118.44049787920426,34.194147406638336,-118.40044020960153,5.28,9.29,Completed,2023-01-01,02:48:00,2023-01-01,03:03:50
170,7528,57238,10,2,37.71928073933653,-122.49930892002793,37.67855509393681,-122.39699482924556,3.06,7.72,Completed,2023-01-01,02:49:00,2023-01-01,02:58:10
171,6249,10100,2,1,34.054475279378835,-118.44496638049276,34.100699913742844,-118.40615701054567,8.66,25.31,Completed,2023-01-01,02:50:00,2023-01-01,03:15:58
172,6172,18567,3,1,41.693700798435245,-87.83014930149687,41.804080756484,-87.77291089600979,4.97,11.54,Completed,2023-01-01,02:51:00,2023-01-01,03:05:54
173,2707,84373,2,1,34.27761642117671,-118.18020421742905,34.041794524140535,-118.53186187404792,6.84,19.28,Cancelled,2023-01-01,02:52:00,2023-01-01,03:12:31
174,6791,75427,10,4,37.86966139628399,-122.48545129845756,37.7776500432997,-122.33109342702025,7.96,15.09,Completed,2023-01-01,02:53:00,2023-01-01,03:16:52
175,6535,13382,1,2,40.86614981333936,-73.7394328228423,40.53208722410207,-74.00119776666772,10.77,24.27,No-Show,2023-01-01,02:54:00,2023-01-01,03:26:18
176,5931,70855,1,4,40.82071454064631,-74.17263220991669,40.820654452200245,-74.06859946785947,5.96,15.29,Completed,2023-01-01,02:55:00,2023-01-01,03:12:52
177,4510,32344,3,1,41.9771404486129,-87.7646069490977,41.735101653213846,-87.55491697310156,10.36,24.9,Completed,2023-01-01,02:56:00,2023-01-01,03:27:04
178,1202,70872,10,2,37.84383759985983,-122.43203527013286,37.91830865959255,-122.4055464683403,3.57,8.37,Completed,2023-01-01,02:57:00,2023-01-01,03:07:42
179,5218,65495,9,1,32.854817298175405,-96.83744738106914,32.95388615854347,-96.73662306715697,12.95,22.99,Completed,2023-01-01,02:58:00,2023-01-01,03:36:51
180,9958,63968,7,2,29.580823894548285,-98.28061878691413,29.40496271253033,-98.35036234650217,6.04,11.39,Completed,2023-01-01,02:59:00,2023-01-01,03:17:07
181,5389,89447,9,1,32.94430694830672,-96.9714768442207,32.90893377534563,-96.62632848767414,5.99,14.62,Completed,2023-01-01,03:00:00,2023-01-01,03:17:58
182,3327,61175,9,2,32.83454636353151,-96.94996768340722,32.651571427801045,-96.98940167437438,7.64,16.48,Completed,2023-01-01,03:01:00,2023-01-01,03:23:55
183,9004,82828,3,2,41.77912117676771,-87.67908970627599,41.85664673796032,-87.72589413410955,12.08,18.12,Cancelled,2023-01-01,03:02:00,2023-01-01,03:38:14
184,3931,39142,2,1,33.96704093886201,-118.31594772630427,34.26527438825179,-118.24022837767824,3.66,10.4,Completed,2023-01-01,03:03:00,2023-01-01,03:13:58
185,8777,27429,7,2,29.627519826990298,-98.58968283010661,29.740225696481755,-98.31661297250906,8.7,18.73,Completed,2023-01-01,03:04:00,2023-01-01,03:30:06
186,1197,28481,5,2,33.887097698028064,-112.07856796500513,33.49977466284925,-112.14365945458118,9.99,26.52,Completed,2023-01-01,03:05:00,2023-01-01,03:34:58
187,8125,63973,2,4,33.909514191648405,-118.48751583946274,33.97236740113884,-118.18379760427524,6.41,17.76,Completed,2023-01-01,03:06:00,2023-01-01,03:25:13
188,2930,30250,1,1,40.703912295833085,-74.03355112346262,40.76493039072862,-74.09964717404262,7.06,10.96,Cancelled,2023-01-01,03:07:00,2023-01-01,03:28:10
189,7287,98129,7,3,29.27440318325665,-98.37965073394949,29.436226495383828,-98.6160079675172,5.24,16.45,No-Show,2023-01-01,03:08:00,2023-01-01,03:23:43
190,9800,36590,2,4,34.04241737070494,-118.58622858478643,33.87790214616657,-118.40360443518415,7.33,15.79,No-Show,2023-01-01,03:09:00,2023-01-01,03:30:59
191,5282,74641,10,4,37.922316758972954,-122.47365512821375,37.77011063237171,-122.41967687082052,8.01,19.18,Completed,2023-01-01,03:10:00,2023-01-01,03:34:01
192,3511,37974,2,4,34.15626142250479,-118.39855890190188,34.169377696791194,-118.22061070814874,6.12,13.4,Completed,2023-01-01,03:11:00,2023-01-01,03:29:21
193,1659,92303,1,3,40.61159758187748,-73.79202983729765,40.6029738372426,-73.80676430533934,9.05,26.64,Completed,2023-01-01,03:12:00,2023-01-01,03:39:09
194,3811,58906,8,1,32.8101278920095,-117.06964236413056,32.7341302605209,-117.0781926539113,4.84,10.06,No-Show,2023-01-01,03:13:00,2023-01-01,03:27:31
195,8098,40446,1,3,40.59086899264751,-73.98108288987214,40.751657664521844,-74.04632287439743,8.89,21.4,Completed,2023-01-01,03:14:00,2023-01-01,03:40:40
196,7546,12585,1,1,40.6541899139956,-74.06544464303336,40.84169779860704,-74.04471251324705,5.92,16.68,No-Show,2023-01-01,03:15:00,2023-01-01,03:32:45
197,2986,92622,4,2,29.862392564900095,-95.03167454311445,29.53775569292766,-95.61847564941942,6.58,17.01,Completed,2023-01-01,03:16:00,2023-01-01,03:35:44
198,9338,12096,9,2,32.99009027584927,-96.67748253623003,32.77058344888403,-96.9596037359211,6.37,12.81,Completed,2023-01-01,03:17:00,2023-01-01,03:36:06
199,3911,43086,1,4,40.7109918295628,-73.82103269343845,40.67184266527174,-73.78737073342914,8.27,22.65,Completed,2023-01-01,03:18:00,2023-01-01,03:42:48
200,2734,50980,2,2,33.88591236133977,-118.41251640527534,33.757717578913635,-118.39670323472167,4.67,13.08,No-Show,2023-01-01,03:19:00,2023-01-01,03:33:00
201,2843,79640,7,3,29.700527992567046,-98.65694286503735,29.574783579023297,-98.57915590834955,8.99,21.15,Completed,2023-01-01,03:20:00,2023-01-01,03:46:58
202,9680,60612,10,4,37.73602457267598,-122.51836936163521,37.78989754402431,-122.33278749522191,6.32,17.13,Completed,2023-01-01,03:21:00,2023-01-01,03:39:57
203,3976,37122,3,3,41.69580806956722,-87.84161318295094,41.72599415389667,-87.70390488720396,3.35,10.02,Completed,2023-01-01,03:22:00,2023-01-01,03:32:03
204,2959,61063,1,4,40.57166049947691,-73.7270734868568,40.78941916586148,-73.90983414715906,9.18,17.0,Completed,2023-01-01,03:23:00,2023-01-01,03:50:32
205,6759,13126,1,4,40.49170807077339,-73.99647437404117,40.83805711670076,-73.97608339058263,7.49,17.54,Completed,2023-01-01,03:24:00,2023-01-01,03:46:28
206,7694,38968,2,4,34.17249827248621,-118.31532998811936,34.29485950964151,-118.4793446507727,12.13,20.57,Completed,2023-01-01,03:25:00,2023-01-01,04:01:23
207,3385,53525,1,2,40.8449077506147,-74.11415866625433,40.7297386854651,-73.91395137050313,8.56,15.8,Completed,2023-01-01,03:26:00,2023-01-01,03:51:40
208,5736,49680,6,1,39.989533833308485,-75.24724304887019,39.98723467134973,-75.21696462689981,10.06,14.9,Completed,2023-01-01,03:27:00,2023-01-01,03:57:10
209,2802,42606,1,4,40.699545082238465,-74.24845067475871,40.697868857977696,-74.04869584720763,1.21,4.86,Completed,2023-01-01,03:28:00,2023-01-01,03:31:37
210,9155,98767,3,4,41.645133314653194,-87.67844129599271,41.7589413586175,-87.6954029841148,9.73,21.87,Completed,2023-01-01,03:29:00,2023-01-01,03:58:11
211,9120,33428,6,3,40.109197918997644,-75.00338888844706,40.0059637887099,-75.12919695197246,6.03,13.5,Completed,2023-01-01,03:30:00,2023-01-01,03:48:05
212,7616,48116,4,4,29.83465142825482,-95.48554884440973,29.694106613130614,-95.66704519714095,3.59,9.25,Completed,2023-01-01,03:31:00,2023-01-01,03:41:46
213,6534,11270,1,4,40.88348873652298,-74.22548035361791,40.63839910099595,-74.16679346076495,3.79,9.79,Completed,2023-01-01,03:32:00,2023-01-01,03:43:22
214,5061,43049,8,2,32.55663500102817,-117.21608218892194,32.730624786732704,-117.07318949992836,0.32,3.6,Completed,2023-01-01,03:33:00,2023-01-01,03:33:57
215,1262,37392,6,4,40.11147839498115,-75.06117162690876,40.086530064703986,-75.10294309499338,10.58,26.95,Completed,2023-01-01,03:34:00,2023-01-01,04:05:44
216,7287,88080,6,1,39.924341891584355,-75.00804634149551,39.998119182165226,-75.0332002386089,8.17,19.46,Completed,2023-01-01,03:35:00,2023-01-01,03:59:30
217,9815,97132,1,3,40.49273096340741,-74.01044239770798,40.63571896205405,-74.09356661940073,5.21,15.55,Completed,2023-01-01,03:36:00,2023-01-01,03:51:37
218,3049,11829,1,4,40.78018372900702,-73.7982557404442,40.861501367124994,-73.81159077719097,6.39,10.26,Completed,2023-01-01,03:37:00,2023-01-01,03:56:10
219,6423,91874,9,2,32.94466530409568,-96.62421246991111,32.897426656461384,-96.65803952957575,9.64,19.97,Cancelled,2023-01-01,03:38:00,2023-01-01,04:06:55
220,5548,46507,2,4,33.84154233889005,-118.17223097704662,34.02201220263885,-118.53336582730986,11.62,25.78,Completed,2023-01-01,03:39:00,2023-01-01,04:13:51
221,4108,16276,2,4,33.990909016485396,-118.2419020308537,34.14319252459783,-118.59064554368452,4.36,7.37,Completed,2023-01-01,03:40:00,2023-01-01,03:53:04
222,8158,62116,3,4,41.80668586839097,-87.62284449672713,41.90371079632347,-87.86037921499545,4.77,9.46,Completed,2023-01-01,03:41:00,2023-01-01,03:55:18
223,8400,32000,5,3,33.75800642538604,-112.05681125647021,33.44395646870821,-112.20004502703506,0.8,4.09,Completed,2023-01-01,03:42:00,2023-01-01,03:44:24
224,4170,50531,10,2,37.7558213513794,-122.3919917224497,37.91543230735225,-122.33099888693147,7.26,13.23,Cancelled,2023-01-01,03:43:00,2023-01-01,04:04:46
225,3255,90773,2,3,34.14111614637874,-118.4555315329517,33.74381250121076,-118.36164673200699,5.14,11.82,Completed,2023-01-01,03:44:00,2023-01-01,03:59:25
226,2154,26284,9,1,32.81269103598026,-96.69817606463052,33.00578755642027,-96.92493734022406,10.55,23.75,Completed,2023-01-01,03:45:00,2023-01-01,04:16:39
227,5499,70268,1,3,40.64936651486112,-73.93735557901476,40.640806857775765,-74.16141220873168,4.31,9.41,Completed,2023-01-01,03:46:00,2023-01-01,03:58:55
228,7295,12919,4,4,29.87314269427918,-95.75928270356184,29.74245547657483,-95.0312968922094,10.28,21.22,Completed,2023-01-01,03:47:00,2023-01-01,04:17:50
229,7197,21196,5,3,33.59127072313368,-112.28038029985017,33.81560205986226,-112.25017486019942,7.32,13.09,Cancelled,2023-01-01,03:48:00,2023-01-01,04:09:57
230,2648,60722,1,2,40.597857574107096,-73.72103500921443,40.823293982654185,-74.07973154815468,7.37,18.41,Completed,2023-01-01,03:49:00,2023-01-01,04:11:06
231,6539,36872,1,4,40.76832585226278,-73.98685067471425,40.873773658656894,-73.94623554727956,8.67,19.44,Completed,2023-01-01,03:50:00,2023-01-01,04:16:00
232,5199,40538,3,4,41.89110844814169,-87.87736211627612,41.73494826029723,-87.9288520961882,6.12,9.99,Completed,2023-01-01,03:51:00,2023-01-01,04:09:21
233,9445,81292,10,3,37.80647331776442,-122.41312157662139,37.722344617273414,-122.47589469044601,3.59,12.75,Completed,2023-01-01,03:52:00,2023-01-01,04:02:46
234,3557,16707,4,3,29.78728953867869,-95.70904967479045,30.023243155135958,-95.14113271846003,7.03,16.0,Completed,2023-01-01,03:53:00,2023-01-01,04:14:05
235,6592,98796,10,2,37.8088437371438,-122.34869986523678,37.81404586718957,-122.42672621478307,2.98,8.81,No-Show,2023-01-01,03:54:00,2023-01-01,04:02:56
236,1098,88132,8,4,32.793991197736496,-117.24838836688039,32.62569535341291,-117.0734217644846,9.86,26.52,Completed,2023-01-01,03:55:00,2023-01-01,04:24:34
237,3200,29959,3,4,41.68265325000811,-87.59997100602817,41.704685222728905,-87.76425097165796,3.51,10.03,Completed,2023-01-01,03:56:00,2023-01-01,04:06:31
238,3961,61980,7,1,29.51228344793006,-98.65419347193192,29.39108281323934,-98.49749221333504,2.63,9.41,Completed,2023-01-01,03:57:00,2023-01-01,04:04:53
239,5973,28958,1,3,40.535918865345,-74.1551863015712,40.499972773254086,-73.97638838537658,6.68,11.21,Completed,2023-01-01,03:58:00,2023-01-01,04:18:02
240,5433,78918,1,1,40.843581019457275,-73.80594482764138,40.64260548904658,-73.87503208083945,6.39,13.64,Completed,2023-01-01,03:59:00,2023-01-01,04:18:10
241,3869,79300,8,2,32.96555959733333,-117.1233398575066,32.93208488493071,-116.99193816203983,11.61,24.17,No-Show,2023-01-01,04:00:00,2023-01-01,04:34:49
242,1956,53207,7,2,29.35841813179207,-98.51676785897683,29.735397839998974,-98.64957342868675,5.23,14.41,Completed,2023-01-01,04:01:00,2023-01-01,04:16:41
243,9352,25150,2,2,33.73688678642871,-118.53102227129324,33.70310737898748,-118.60390825583592,5.73,10.34,Completed,2023-01-01,04:02:00,2023-01-01,04:19:11
244,6699,13424,4,4,29.771499608939504,-95.19373973905503,29.64609540579526,-95.12726725636351,5.49,13.66,Cancelled,2023-01-01,04:03:00,2023-01-01,04:19:28
245,7944,60250,5,1,33.91237567703101,-112.13897009566683,33.915044519476865,-112.09465282670892,11.05,28.46,Completed,2023-01-01,04:04:00,2023-01-01,04:37:09
246,5493,24271,9,4,32.64409035175716,-96.95024410988997,32.82517531072036,-96.58518347151929,5.48,11.68,Completed,2023-01-01,04:05:00,2023-01-01,04:21:26
247,5911,86531,5,4,33.352042902226806,-112.09703106176237,33.80093110276669,-111.93659333839172,9.49,14.94,Completed,2023-01-01,04:06:00,2023-01-01,04:34:28
248,4987,23582,3,4,41.98504058531224,-87.89546156914412,41.66918467484855,-87.85378949133697,5.99,14.6,Completed,2023-01-01,04:07:00,2023-01-01,04:24:58
249,7015,88868,2,1,33.879128872852064,-118.21978149669201,34.11293578212743,-118.18004340842819,10.93,25.34,Completed,2023-01-01,04:08:00,2023-01-01,04:40:47
250,2218,54067,3,3,41.799162201214564,-87.76774691447659,41.74625349684737,-87.75624244476805,11.73,29.7,No-Show,2023-01-01,04:09:00,2023-01-01,04:44:11
251,5496,75733,5,1,33.788278000831724,-112.04828744325656,33.78753099908918,-111.99602879710689,8.43,25.48,Completed,2023-01-01,04:10:00,2023-01-01,04:35:17
252,5735,78224,9,3,32.62171634299981,-96.89322123523823,32.88170113475245,-96.79920184365535,3.15,9.15,Cancelled,2023-01-01,04:11:00,2023-01-01,04:20:27
253,5555,17098,3,1,41.68463195116067,-87.91278789605875,41.99847301886531,-87.58365102016248,9.13,20.87,Completed,2023-01-01,04:12:00,2023-01-01,04:39:23
254,9050,32513,2,3,33.904189651411805,-118.3375675654686,33.79392422900017,-118.59981420184144,1.17,6.28,Completed,2023-01-01,04:13:00,2023-01-01,04:16:30
255,4446,19062,2,4,33.913528411538415,-118.52375573956017,34.326805935240955,-118.65733409351425,3.08,10.04,Completed,2023-01-01,04:14:00,2023-01-01,04:23:14
256,2045,76045,7,1,29.54364572668312,-98.32002109269523,29.282953160060796,-98.46421100642085,8.44,18.18,Completed,2023-01-01,04:15:00,2023-01-01,04:40:19
257,7893,87761,8,1,32.69719721800911,-117.20011849765093,32.63356161379817,-116.97865544182461,4.81,9.98,Completed,2023-01-01,04:16:00,2023-01-01,04:30:25
258,2693,66249,1,2,40.689714885750774,-74.23430613922976,40.66579573896324,-73.80263457834126,6.72,13.57,Completed,2023-01-01,04:17:00,2023-01-01,04:37:09
259,4436,93808,1,4,40.78633723424448,-73.72522605012271,40.822428333215726,-74.16426890930015,6.35,12.1,Completed,2023-01-01,04:18:00,2023-01-01,04:37:03
260,9754,41346,4,1,29.559428253633016,-95.42920564479286,29.782438198799635,-95.36279420221116,6.1,12.95,Completed,2023-01-01,04:19:00,2023-01-01,04:37:18
261,6895,75381,1,3,40.778810101074846,-74.11757980651558,40.91497700799418,-73.98293232025962,5.91,13.93,Completed,2023-01-01,04:20:00,2023-01-01,04:37:43
262,4354,47439,8,4,32.84458590971224,-117.12889202946918,32.83114573748053,-116.91614333062822,8.07,20.7,Completed,2023-01-01,04:21:00,2023-01-01,04:45:12
263,1225,15010,2,3,33.79829566052759,-118.4433187143412,34.146096177978606,-118.22443536875019,3.07,11.0,Completed,2023-01-01,04:22:00,2023-01-01,04:31:12
264,5893,10984,1,2,40.76399069917023,-74.13048064428148,40.76741714531578,-73.91126890181204,6.83,19.56,Completed,2023-01-01,04:23:00,2023-01-01,04:43:29
265,8022,43563,9,1,32.63745790622351,-96.72689772001728,32.83303395516951,-96.86973866402322,2.44,6.29,Completed,2023-01-01,04:24:00,2023-01-01,04:31:19
266,6600,76383,1,4,40.59273457708838,-73.82998343556031,40.51791571568537,-74.10067739684109,8.49,17.23,Cancelled,2023-01-01,04:25:00,2023-01-01,04:50:28
267,8996,97637,2,1,34.14868404704906,-118.561212917896,33.77526781193919,-118.15889468323553,8.62,21.31,Completed,2023-01-01,04:26:00,2023-01-01,04:51:51
268,8683,29377,1,2,40.73322150753051,-74.10949150191962,40.556205100918724,-74.25602046338754,5.75,12.74,Completed,2023-01-01,04:27:00,2023-01-01,04:44:15
269,5642,17627,1,2,40.81239338809612,-74.05980218963508,40.57366214427258,-73.75402256895339,9.0,22.88,Completed,2023-01-01,04:28:00,2023-01-01,04:55:00
270,8679,47225,1,4,40.78942233228932,-73.80617001685731,40.77196811015175,-73.74664200351141,4.44,10.72,Completed,2023-01-01,04:29:00,2023-01-01,04:42:19
271,9208,47339,1,2,40.63811412839281,-74.17241046220657,40.49286800621265,-74.24106260745143,7.72,15.19,Completed,2023-01-01,04:30:00,2023-01-01,04:53:09
272,8339,22591,1,4,40.85715952745832,-73.91567950334654,40.50959043581725,-74.20023324833895,3.17,11.65,No-Show,2023-01-01,04:31:00,2023-01-01,04:40:30
273,3205,36808,1,3,40.78949967447178,-74.04446284111589,40.8229944523158,-73.73552789386218,5.65,12.0,Completed,2023-01-01,04:32:00,2023-01-01,04:48:57
274,2069,19629,4,2,29.96603971246715,-95.64837067515604,29.903305338638354,-95.32563294187578,6.91,19.38,Cancelled,2023-01-01,04:33:00,2023-01-01,04:53:43
275,4444,67745,6,2,40.09893746176847,-75.2159086546887,40.0641085769444,-75.08806933824009,6.94,13.0,Completed,2023-01-01,04:34:00,2023-01-01,04:54:49
276,2060,29538,2,2,34.00564407972503,-118.51863574754272,33.71666052830662,-118.25108757274684,5.84,17.83,Completed,2023-01-01,04:35:00,2023-01-01,04:52:31
277,3327,72785,2,2,33.768754894989115,-118.47376752416518,34.0175391232252,-118.49854612551182,1.62,4.09,Completed,2023-01-01,04:36:00,2023-01-01,04:40:51
278,4420,35482,3,1,41.891731754580356,-87.80203526033159,41.836199038809404,-87.90001902010843,8.95,24.93,Completed,2023-01-01,04:37:00,2023-01-01,05:03:51
279,1301,96361,9,3,32.793798078611644,-96.73764977478692,32.96473015471554,-96.91828377934095,8.67,21.82,Cancelled,2023-01-01,04:38:00,2023-01-01,05:04:00
280,1606,11095,8,2,32.67899950861697,-117.18406216758704,32.59717267756972,-117.13732155394328,4.06,12.49,Completed,2023-01-01,04:39:00,2023-01-01,04:51:10
281,4170,54482,1,3,40.88058500901918,-74.05115444326535,40.60703064616979,-73.72349632349645,4.94,10.44,Completed,2023-01-01,04:40:00,2023-01-01,04:54:49
282,1699,44574,1,2,40.79765371008217,-74.05298214680008,40.81220696478503,-73.90241506183735,4.73,11.96,Completed,2023-01-01,04:41:00,2023-01-01,04:55:11
283,6088,57911,2,4,34.24709732243506,-118.61227535643502,34.04550990612091,-118.30489532140899,7.71,20.05,Completed,2023-01-01,04:42:00,2023-01-01,05:05:07
284,1190,60828,2,2,34.33851198699742,-118.35709553520853,33.79004110767464,-118.16479952422821,5.27,13.55,Completed,2023-01-01,04:43:00,2023-01-01,04:58:48
285,1980,83935,4,2,29.790674832128268,-95.40920373663859,29.669356552212054,-95.15536933065428,4.55,10.84,Completed,2023-01-01,04:44:00,2023-01-01,04:57:39
286,3975,85093,3,3,41.8411336808011,-87.530961248133,41.83723076749232,-87.86416661420996,3.13,9.46,Completed,2023-01-01,04:45:00,2023-01-01,04:54:23
287,7102,72496,1,2,40.821231670465046,-74.17728742939208,40.611839809149814,-73.73388768929888,8.04,14.24,Completed,2023-01-01,04:46:00,2023-01-01,05:10:07
288,2184,15501,2,1,34.32487408873363,-118.2661346859092,33.83241406409561,-118.28420101153415,4.79,12.85,Completed,2023-01-01,04:47:00,2023-01-01,05:01:22
289,4327,39660,4,2,29.870491855801195,-95.44154319157568,29.78321983902053,-95.43662098837393,6.99,14.38,Completed,2023-01-01,04:48:00,2023-01-01,05:08:58
290,4394,53885,1,3,40.628613848078324,-73.95870127410167,40.505711068218105,-73.7848447858039,7.86,17.86,Completed,2023-01-01,04:49:00,2023-01-01,05:12:34
291,9319,55217,8,1,32.9246981275996,-117.13539720303844,32.947370053162665,-116.99282637679437,6.97,19.41,Completed,2023-01-01,04:50:00,2023-01-01,05:10:54
